Order ID,Sale date,Brand,Category,Sub- Category,Product Name,Sale price,Quantity,GST,Growth %,City,Region,State
ORD108870,20-02-2023,Blenders Pride,Brandy,Regular Brandy,Old Admiral,1952.93,1,269.36,-7.67,Coimbatore,South,Tamil Nadu
ORD108871,25-01-2023,Royal Stag,Rum,White Rum,Malibu,1740.75,1,214.02,1.23,Jalandhar,North,Punjab
ORD108872,15-12-2020,Old Monk,Vodka,Flavored Vodka,Magic Moments Orange,1319.03,3,377.75,16.76,Madurai,South,Tamil Nadu
ORD108873,20-02-2022,Budweiser,Rum,White Rum,Bacardi Carta Blanca,1310.04,12,1498.84,-13.62,Mysuru,South,Karnataka
ORD108874,31-05-2020,McDowell No.1,Vodka,Flavored Vodka,Magic Moments Orange,692.39,5,261.16,23.83,Chennai,South,Tamil Nadu
ORD108875,14-02-2023,Old Monk,Rum,White Rum,Malibu,536.17,11,1044.83,21.35,Delhi,North,Delhi
ORD108876,05-04-2023,Kingfisher,Whisky,Scotch,Ballantine’s Finest,1724.77,8,1672.46,3.6,Madurai,South,Tamil Nadu
ORD108877,14-06-2024,McDowell No.1,Whisky,Scotch,Glenfiddich 12,2335.76,3,1240.17,-2.09,Howrah,East,West Bengal
ORD108878,26-08-2020,Blenders Pride,Beer,Strong Beer,Knock Out,2452.31,2,325.19,-4.01,Kolkata,East,West Bengal
ORD108879,21-10-2024,Budweiser,Whisky,Blended,Blenders Pride Reserve,2366.48,5,1375.11,2.44,Ludhiana,North,Punjab
ORD108880,07-02-2022,Bira 91,Brandy,Cognac,Martell VS,793.85,5,221.71,3.71,Ludhiana,North,Punjab
ORD108881,27-12-2023,Royal Stag,Brandy,Regular Brandy,McDowell No.1 Brandy,154.56,3,81.22,13.52,Coimbatore,South,Tamil Nadu
ORD108882,03-02-2025,Bira 91,Rum,White Rum,Bacardi Carta Blanca,1182.36,8,1223,-14.68,Siliguri,East,West Bengal
ORD108883,30-11-2021,Kingfisher,Beer,Mild Beer,Budweiser,1484.73,9,1801.44,-13.56,Howrah,East,West Bengal
ORD108884,21-03-2021,Bira 91,Rum,Dark Rum,Captain Morgan,1764.32,11,3053.46,11.6,Mysuru,South,Karnataka
ORD108885,13-10-2022,Royal Stag,Whisky,Blended,Imperial Blue,876.23,5,247.31,-3.91,Amritsar,North,Punjab
ORD108886,12-12-2022,Royal Stag,Vodka,Classic Vodka,Smirnoff No.21,1115.28,3,476.46,11.82,Delhi,North,Delhi
ORD108887,14-10-2022,Budweiser,Beer,Mild Beer,Bira 91 Blonde,2107.94,6,1238.28,-8.93,Kolkata,East,West Bengal
ORD108888,14-10-2024,Antiquity Blue,Whisky,Scotch,Chivas Regal 12,2084.47,4,1041.76,2.56,Howrah,East,West Bengal
ORD108889,30-10-2024,Bira 91,Whisky,Scotch,Glenfiddich 12,1396.15,11,1564.8,7.38,Amritsar,North,Punjab
ORD108890,17-08-2023,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,2111.17,3,981.81,-2.48,Ludhiana,North,Punjab
ORD108891,25-08-2023,McDowell No.1,Brandy,Cognac,Martell VS,662.54,1,99.62,-13.28,Mysuru,South,Karnataka
ORD108892,09-05-2025,Kingfisher,Rum,Dark Rum,McDowell’s Celebration,2237.27,7,1193.38,-7.81,Jalandhar,North,Punjab
ORD108893,16-07-2024,Royal Stag,Whisky,Single Malt,Glenlivet 18,2263.23,7,2422.62,-3.89,Siliguri,East,West Bengal
ORD108894,04-08-2021,Budweiser,Rum,White Rum,Havana Club Anejo 3,346.55,12,442.54,3.09,Nagpur,West,Maharashtra
ORD108895,13-08-2024,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,1477.31,4,543.46,13.89,Bengaluru,South,Karnataka
ORD108896,03-04-2022,Royal Stag,Brandy,Cognac,Remy Martin VSOP,710.67,8,810.44,13.12,Mysuru,South,Karnataka
ORD108897,19-12-2023,McDowell No.1,Brandy,Regular Brandy,Old Admiral,1627.57,1,176.64,9.38,Bengaluru,South,Karnataka
ORD108898,09-03-2024,Antiquity Blue,Brandy,Regular Brandy,Old Admiral,2150,6,2244.81,-12.69,Mangalore,South,Karnataka
ORD108899,13-02-2024,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,2461.33,9,1489.6,18.84,Amritsar,North,Punjab
ORD108900,09-11-2022,Kingfisher,Whisky,Blended,Imperial Blue,855.5,10,1451.61,1.65,Madurai,South,Tamil Nadu
ORD108901,19-11-2023,Kingfisher,Whisky,Scotch,Ballantine’s Finest,212.28,11,278.87,17.61,Coimbatore,South,Tamil Nadu
ORD108902,22-08-2021,Kingfisher,Beer,Mild Beer,Kingfisher Premium,321.21,7,334,8.05,Jalandhar,North,Punjab
ORD108903,02-06-2020,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,1881.43,8,1479.22,14.8,Ludhiana,North,Punjab
ORD108904,21-06-2021,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,1171.1,3,257.96,19.94,Coimbatore,South,Tamil Nadu
ORD108905,26-06-2023,Royal Stag,Beer,Strong Beer,Knock Out,288.94,2,82.34,19.28,Amritsar,North,Punjab
ORD108906,01-10-2024,Bira 91,Vodka,Classic Vodka,Magic Moments,2421.39,11,1394.15,-9.97,Pune,West,Maharashtra
ORD108907,17-10-2021,McDowell No.1,Brandy,Regular Brandy,McDowell No.1 Brandy,1563.8,3,396.6,-9.26,Delhi,North,Delhi
ORD108908,03-07-2023,Kingfisher,Vodka,Classic Vodka,Absolut Blue,1807.3,6,1347.13,-9.04,Howrah,East,West Bengal
ORD108909,25-10-2022,Blenders Pride,Vodka,Flavored Vodka,Magic Moments Orange,2438.15,5,939.57,2.12,Madurai,South,Tamil Nadu
ORD108910,22-02-2022,Budweiser,Vodka,Flavored Vodka,Smirnoff Green Apple,2437.68,8,2290.3,8.01,Ludhiana,North,Punjab
ORD108911,16-12-2020,Kingfisher,Brandy,Cognac,Martell VS,1323.35,11,2232.11,-7.58,Jalandhar,North,Punjab
ORD108912,02-11-2024,Bira 91,Beer,Mild Beer,Budweiser,2473.81,1,358.08,2.63,Siliguri,East,West Bengal
ORD108913,23-03-2022,McDowell No.1,Brandy,Cognac,Hennessy VS,896.97,12,1502.44,-9.52,Amritsar,North,Punjab
ORD108914,02-11-2021,Bira 91,Brandy,Cognac,Hennessy VS,1566.85,1,137.7,13.17,Bengaluru,South,Karnataka
ORD108915,27-12-2024,McDowell No.1,Beer,Mild Beer,Budweiser,889.81,5,704.19,13.28,Coimbatore,South,Tamil Nadu
ORD108916,07-04-2021,Royal Stag,Beer,Mild Beer,Kingfisher Premium,1556.78,3,587.16,19.05,Coimbatore,South,Tamil Nadu
ORD108917,03-07-2021,Budweiser,Brandy,Cognac,Martell VS,1260.67,12,2086.97,10.41,Ludhiana,North,Punjab
ORD108918,26-12-2021,Kingfisher,Beer,Strong Beer,Knock Out,192.2,2,29.77,3.13,Delhi,North,Delhi
ORD108919,25-11-2020,Bira 91,Rum,Dark Rum,McDowell’s Celebration,2454.66,2,571.17,-12.13,Coimbatore,South,Tamil Nadu
ORD108920,10-06-2021,Antiquity Blue,Rum,Dark Rum,Captain Morgan,1970.04,12,3819.25,-4.2,Delhi,North,Delhi
ORD108921,25-01-2022,Bira 91,Whisky,Blended,Imperial Blue,1651.36,7,2018.47,20.64,Coimbatore,South,Tamil Nadu
ORD108922,01-08-2021,Antiquity Blue,Whisky,Single Malt,Glenlivet 18,1446.86,2,449.11,-3.52,Nagpur,West,Maharashtra
ORD108923,05-06-2020,Royal Stag,Beer,Strong Beer,Knock Out,2492.84,8,3315.81,-8.05,Madurai,South,Tamil Nadu
ORD108924,17-12-2022,Royal Stag,Rum,White Rum,Havana Club Anejo 3,1171.28,11,1328.34,-5.65,Madurai,South,Tamil Nadu
ORD108925,25-02-2021,Bira 91,Brandy,Regular Brandy,Mansion House,754.01,5,565.76,18.98,Siliguri,East,West Bengal
ORD108926,13-11-2020,McDowell No.1,Whisky,Blended,Blenders Pride Reserve,874.13,7,404.39,-9.87,Ludhiana,North,Punjab
ORD108927,29-07-2023,Kingfisher,Vodka,Classic Vodka,Smirnoff No.21,1061.7,5,882.79,7.63,Pune,West,Maharashtra
ORD108928,08-06-2020,Bira 91,Rum,Dark Rum,Old Monk Gold Reserve,405.67,11,540.48,-8.53,Howrah,East,West Bengal
ORD108929,17-02-2021,Royal Stag,Rum,Dark Rum,McDowell’s Celebration,1822.03,2,290.91,-4.11,Mysuru,South,Karnataka
ORD108930,14-10-2024,Blenders Pride,Vodka,Classic Vodka,Magic Moments,1103.34,10,571.4,-2.58,Delhi,North,Delhi
ORD108931,13-06-2022,McDowell No.1,Whisky,Blended,Imperial Blue,607.9,3,134.61,-4.28,Delhi,North,Delhi
ORD108932,25-11-2023,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,1311.68,5,751.06,-7.82,Ludhiana,North,Punjab
ORD108933,07-08-2022,Budweiser,Beer,Mild Beer,Bira 91 Blonde,1079.5,8,1448.61,18.18,Kolkata,East,West Bengal
ORD108934,12-07-2024,Royal Stag,Brandy,Cognac,Martell VS,1065.02,10,1317.39,22.66,Delhi,North,Delhi
ORD108935,23-09-2021,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,589.97,11,574.5,18.09,Jalandhar,North,Punjab
ORD108936,06-02-2022,Old Monk,Whisky,Single Malt,Amrut Fusion,1565.49,4,1084.35,-8.85,Mysuru,South,Karnataka
ORD108937,25-01-2025,Kingfisher,Whisky,Scotch,Glenfiddich 12,646.86,12,413.87,-0.66,Chennai,South,Tamil Nadu
ORD108938,22-04-2024,Budweiser,Brandy,Regular Brandy,Old Admiral,1446.26,5,1133.94,14.16,Pune,West,Maharashtra
ORD108939,20-04-2023,Royal Stag,Vodka,Flavored Vodka,Smirnoff Green Apple,1041.51,3,385.83,-1.08,Amritsar,North,Punjab
ORD108940,28-07-2020,Royal Stag,Rum,Dark Rum,Old Monk Gold Reserve,257.06,7,129.65,-9.06,Chennai,South,Tamil Nadu
ORD108941,23-11-2024,Antiquity Blue,Beer,Mild Beer,Bira 91 Blonde,1650.79,6,651.08,1.69,Jalandhar,North,Punjab
ORD108942,08-10-2021,Old Monk,Rum,Dark Rum,Captain Morgan,468.65,3,149.65,6.84,Kolkata,East,West Bengal
ORD108943,18-05-2024,McDowell No.1,Brandy,Regular Brandy,Old Admiral,527.97,7,437.2,-7.83,Howrah,East,West Bengal
ORD108944,21-10-2023,Blenders Pride,Rum,Dark Rum,McDowell’s Celebration,1701.51,5,668.25,20.97,Bengaluru,South,Karnataka
ORD108945,11-10-2024,Bira 91,Whisky,Single Malt,Amrut Fusion,1983.09,1,158.22,3.72,Pune,West,Maharashtra
ORD108946,08-02-2021,McDowell No.1,Brandy,Cognac,Remy Martin VSOP,1406.73,4,496.7,10.13,Delhi,North,Delhi
ORD108947,30-03-2024,Bira 91,Rum,Dark Rum,Captain Morgan,617.93,11,379.14,8.65,Mangalore,South,Karnataka
ORD108948,14-11-2021,Royal Stag,Brandy,Cognac,Remy Martin VSOP,832.47,8,478.97,12.21,Ludhiana,North,Punjab
ORD108949,26-11-2021,McDowell No.1,Rum,Dark Rum,McDowell’s Celebration,1546.72,6,595.99,9.95,Delhi,North,Delhi
ORD108950,06-05-2023,Royal Stag,Beer,Strong Beer,Knock Out,221.41,11,182.74,1.01,Amritsar,North,Punjab
ORD108951,13-06-2024,Bira 91,Beer,Strong Beer,Thunderbolt,1782.08,11,1217.07,-4.45,Delhi,North,Delhi
ORD108952,25-04-2024,Kingfisher,Brandy,Cognac,Remy Martin VSOP,1016.49,1,57.92,-0.77,Jalandhar,North,Punjab
ORD108953,04-02-2023,Bira 91,Beer,Mild Beer,Kingfisher Premium,335.96,8,313.86,10.37,Mysuru,South,Karnataka
ORD108954,31-07-2022,Antiquity Blue,Whisky,Blended,Royal Challenge,2015.91,8,2570.43,23.98,Mysuru,South,Karnataka
ORD108955,16-06-2023,Kingfisher,Brandy,Cognac,Remy Martin VSOP,429.43,12,582.86,10.25,Kolkata,East,West Bengal
ORD108956,23-02-2025,McDowell No.1,Brandy,Regular Brandy,Mansion House,1022.56,8,545.56,6.66,Bengaluru,South,Karnataka
ORD108957,17-08-2022,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,651.73,4,202.21,-8.03,Kolkata,East,West Bengal
ORD108958,25-06-2024,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,2044.47,1,147.57,13.66,Siliguri,East,West Bengal
ORD108959,09-07-2021,Old Monk,Whisky,Blended,Royal Challenge,1080.98,9,1312.07,24.07,Pune,West,Maharashtra
ORD108960,04-08-2023,Royal Stag,Brandy,Cognac,Remy Martin VSOP,2219.56,1,350.59,-8.45,Amritsar,North,Punjab
ORD108961,06-09-2021,Budweiser,Whisky,Single Malt,Amrut Fusion,1778.07,1,149.81,-14.77,Nagpur,West,Maharashtra
ORD108962,23-03-2025,Bira 91,Beer,Mild Beer,Budweiser,330.46,3,58.28,-12.72,Ludhiana,North,Punjab
ORD108963,23-08-2020,Kingfisher,Beer,Strong Beer,Kingfisher Strong,415.83,1,50.99,-11.76,Delhi,North,Delhi
ORD108964,19-02-2023,Old Monk,Whisky,Scotch,Ballantine’s Finest,1809.16,12,1328.8,18.35,Howrah,East,West Bengal
ORD108965,30-07-2021,Bira 91,Rum,Dark Rum,Captain Morgan,1243.37,7,770.31,0.32,Nagpur,West,Maharashtra
ORD108966,18-02-2021,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,2475.97,6,2608.17,-0.29,Bengaluru,South,Karnataka
ORD108967,17-09-2024,Bira 91,Rum,Dark Rum,Old Monk Gold Reserve,516.1,8,414.2,-8.12,Mumbai,West,Maharashtra
ORD108968,23-03-2024,Bira 91,Rum,Dark Rum,Captain Morgan,2432.04,9,1358.37,21.11,Siliguri,East,West Bengal
ORD108969,15-08-2023,McDowell No.1,Vodka,Classic Vodka,Smirnoff No.21,359.39,7,290.5,-2.79,Mysuru,South,Karnataka
ORD108970,28-01-2025,Kingfisher,Beer,Mild Beer,Budweiser,239,1,29.7,18.91,Delhi,North,Delhi
ORD108971,02-06-2022,Budweiser,Vodka,Classic Vodka,Absolut Blue,2218.01,12,1688.1,-12.6,Jalandhar,North,Punjab
ORD108972,27-03-2021,McDowell No.1,Brandy,Cognac,Martell VS,1755.75,9,1856.9,-9.54,Kolkata,East,West Bengal
ORD108973,15-09-2023,Bira 91,Whisky,Single Malt,Glenlivet 18,1861.83,7,2320.56,10.37,Madurai,South,Tamil Nadu
ORD108974,25-10-2020,Antiquity Blue,Vodka,Flavored Vodka,Absolut Raspberry,829.1,5,326.26,-11.71,Delhi,North,Delhi
ORD108975,14-01-2025,McDowell No.1,Brandy,Cognac,Remy Martin VSOP,314,6,200.02,22.28,Delhi,North,Delhi
ORD108976,29-11-2021,McDowell No.1,Whisky,Scotch,Glenfiddich 12,1287.62,1,181.96,9.2,Mysuru,South,Karnataka
ORD108977,08-02-2024,Blenders Pride,Whisky,Single Malt,Amrut Fusion,238.44,8,103.48,-4.17,Howrah,East,West Bengal
ORD108978,24-05-2021,Antiquity Blue,Beer,Mild Beer,Bira 91 Blonde,2302.09,3,629.74,7.62,Chennai,South,Tamil Nadu
ORD108979,09-05-2024,Royal Stag,Vodka,Classic Vodka,Smirnoff No.21,2268.06,2,404.35,13.08,Mysuru,South,Karnataka
ORD108980,10-11-2021,Blenders Pride,Vodka,Flavored Vodka,Magic Moments Orange,884.83,8,624.18,-2.11,Ludhiana,North,Punjab
ORD108981,26-11-2020,Old Monk,Rum,Dark Rum,Old Monk Gold Reserve,197.02,9,201.52,2.43,Kolkata,East,West Bengal
ORD108982,03-04-2024,Blenders Pride,Beer,Mild Beer,Kingfisher Premium,1495.09,10,1871.18,-11.41,Delhi,North,Delhi
ORD108983,13-03-2022,Blenders Pride,Beer,Mild Beer,Kingfisher Premium,1861.02,9,1782.31,11.21,Siliguri,East,West Bengal
ORD108984,20-01-2022,Antiquity Blue,Whisky,Blended,Imperial Blue,618.83,10,1086.63,6.23,Delhi,North,Delhi
ORD108985,19-02-2024,Antiquity Blue,Vodka,Flavored Vodka,Magic Moments Orange,226.94,2,76.26,-4.06,Coimbatore,South,Tamil Nadu
ORD108986,20-03-2022,Bira 91,Vodka,Classic Vodka,Absolut Blue,1390.55,5,892.56,23.59,Chennai,South,Tamil Nadu
ORD108987,02-03-2025,Antiquity Blue,Rum,White Rum,Bacardi Carta Blanca,2090.57,11,3955.5,3.3,Delhi,North,Delhi
ORD108988,27-04-2025,Blenders Pride,Whisky,Scotch,Chivas Regal 12,900.86,12,1721.35,8.76,Mumbai,West,Maharashtra
ORD108989,13-12-2021,Royal Stag,Whisky,Single Malt,Paul John Brilliance,235.54,8,126.26,9.13,Delhi,North,Delhi
ORD108990,12-08-2020,Blenders Pride,Whisky,Blended,Blenders Pride Reserve,1106.05,7,1109.83,-2.47,Bengaluru,South,Karnataka
ORD108991,20-02-2023,Blenders Pride,Brandy,Cognac,Hennessy VS,1110.74,7,557.87,2.1,Mangalore,South,Karnataka
ORD108992,29-11-2021,Bira 91,Vodka,Flavored Vodka,Smirnoff Green Apple,463.8,6,495.59,-12.78,Kolkata,East,West Bengal
ORD108993,01-11-2021,Royal Stag,Rum,White Rum,Havana Club Anejo 3,681.2,4,387.31,-1.08,Ludhiana,North,Punjab
ORD108994,08-09-2021,Bira 91,Vodka,Flavored Vodka,Smirnoff Green Apple,1650.14,11,1511.45,22.09,Nagpur,West,Maharashtra
ORD108995,09-04-2025,Old Monk,Whisky,Blended,Imperial Blue,156.03,12,119.32,-6.34,Jalandhar,North,Punjab
ORD108996,10-03-2025,McDowell No.1,Brandy,Cognac,Martell VS,1719.25,7,912.46,3.37,Siliguri,East,West Bengal
ORD108997,10-03-2022,Kingfisher,Brandy,Cognac,Hennessy VS,1400.83,10,998.94,24.98,Ludhiana,North,Punjab
ORD108998,14-11-2023,Kingfisher,Rum,Dark Rum,McDowell’s Celebration,1702.33,12,2524.56,-0.37,Mumbai,West,Maharashtra
ORD108999,27-10-2021,Budweiser,Brandy,Cognac,Martell VS,1130.57,4,636.09,20.4,Nagpur,West,Maharashtra
ORD109000,23-03-2021,Bira 91,Rum,White Rum,Bacardi Carta Blanca,1463.62,8,625.41,2.19,Mangalore,South,Karnataka
ORD109001,31-12-2023,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,534.15,2,124.34,-14.87,Nagpur,West,Maharashtra
ORD109002,23-02-2023,Blenders Pride,Beer,Strong Beer,Kingfisher Strong,636.09,9,915.91,14.04,Madurai,South,Tamil Nadu
ORD109003,06-05-2025,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,2029.84,8,1020.07,0.95,Amritsar,North,Punjab
ORD109004,03-01-2021,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,1262.06,6,627.17,16.65,Delhi,North,Delhi
ORD109005,12-12-2022,Blenders Pride,Beer,Strong Beer,Knock Out,711.27,1,102.38,10.7,Ludhiana,North,Punjab
ORD109006,18-05-2022,McDowell No.1,Rum,White Rum,Malibu,1148.15,11,638.25,-7.47,Kolkata,East,West Bengal
ORD109007,26-01-2025,Antiquity Blue,Beer,Mild Beer,Bira 91 Blonde,355.85,7,440.97,1.84,Amritsar,North,Punjab
ORD109008,18-01-2025,Budweiser,Brandy,Cognac,Remy Martin VSOP,2066.58,12,2649.17,10.89,Jalandhar,North,Punjab
ORD109009,03-08-2021,Bira 91,Rum,Dark Rum,McDowell’s Celebration,480.36,5,177.55,-13.42,Mumbai,West,Maharashtra
ORD109010,18-05-2022,Budweiser,Rum,White Rum,Havana Club Anejo 3,252.32,4,123.41,0.01,Madurai,South,Tamil Nadu
ORD109011,13-10-2021,Bira 91,Brandy,Regular Brandy,Mansion House,1131.28,12,1084.72,15.13,Mysuru,South,Karnataka
ORD109012,18-02-2023,Royal Stag,Whisky,Scotch,Ballantine’s Finest,1722.39,5,1242.79,-2.21,Kolkata,East,West Bengal
ORD109013,17-06-2023,Budweiser,Whisky,Scotch,Chivas Regal 12,2297.8,11,3738.78,-4.76,Mumbai,West,Maharashtra
ORD109014,12-06-2022,Old Monk,Rum,Dark Rum,McDowell’s Celebration,397.48,5,213.28,-1.49,Bengaluru,South,Karnataka
ORD109015,12-04-2025,Old Monk,Beer,Mild Beer,Bira 91 Blonde,1161.85,2,285.75,-9.66,Mumbai,West,Maharashtra
ORD109016,17-12-2024,Bira 91,Rum,White Rum,Bacardi Carta Blanca,546.39,9,534.23,1.45,Siliguri,East,West Bengal
ORD109017,04-02-2022,Blenders Pride,Rum,Dark Rum,McDowell’s Celebration,1572.43,9,1674.36,21.39,Howrah,East,West Bengal
ORD109018,02-02-2023,Bira 91,Whisky,Single Malt,Amrut Fusion,1445.6,4,476.16,20.77,Mysuru,South,Karnataka
ORD109019,04-02-2025,Old Monk,Rum,Dark Rum,McDowell’s Celebration,296.11,12,442.85,-4.76,Delhi,North,Delhi
ORD109020,27-12-2022,Kingfisher,Whisky,Blended,Blenders Pride Reserve,488.77,5,434.41,-13.19,Mangalore,South,Karnataka
ORD109021,20-08-2022,Kingfisher,Beer,Mild Beer,Bira 91 Blonde,1243.87,9,1032.55,-6.6,Kolkata,East,West Bengal
ORD109022,03-12-2023,Budweiser,Vodka,Classic Vodka,Smirnoff No.21,2451.38,6,2354.29,-13.71,Chennai,South,Tamil Nadu
ORD109023,28-05-2021,Antiquity Blue,Vodka,Flavored Vodka,Absolut Raspberry,137.55,5,46.38,16.23,Madurai,South,Tamil Nadu
ORD109024,11-07-2024,Kingfisher,Brandy,Regular Brandy,Old Admiral,677.45,6,682.53,-11.88,Coimbatore,South,Tamil Nadu
ORD109025,21-04-2024,Old Monk,Beer,Mild Beer,Budweiser,1878.4,4,1064.34,-2.27,Howrah,East,West Bengal
ORD109026,24-07-2024,Blenders Pride,Vodka,Classic Vodka,Absolut Blue,1591.79,2,566.4,-4.26,Coimbatore,South,Tamil Nadu
ORD109027,24-03-2022,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,1465.04,2,216.27,21.3,Coimbatore,South,Tamil Nadu
ORD109028,27-09-2021,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,1050.66,4,659.16,4.01,Chennai,South,Tamil Nadu
ORD109029,17-09-2023,Bira 91,Brandy,Cognac,Martell VS,2083.13,11,2581.84,14.74,Chennai,South,Tamil Nadu
ORD109030,31-10-2022,McDowell No.1,Beer,Mild Beer,Budweiser,2400.53,7,2848.98,-3.46,Ludhiana,North,Punjab
ORD109031,20-06-2022,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,1084.6,7,1014.74,23.26,Mysuru,South,Karnataka
ORD109032,13-07-2020,Royal Stag,Brandy,Regular Brandy,Old Admiral,1039.03,4,244.78,3.8,Ludhiana,North,Punjab
ORD109033,23-03-2025,Antiquity Blue,Vodka,Classic Vodka,Absolut Blue,1597.95,7,862.45,-6.41,Mumbai,West,Maharashtra
ORD109034,13-03-2023,Old Monk,Whisky,Blended,Imperial Blue,1177.41,3,432.1,12.95,Madurai,South,Tamil Nadu
ORD109035,03-08-2022,Blenders Pride,Beer,Mild Beer,Kingfisher Premium,1674.39,7,1551.76,-5.51,Mangalore,South,Karnataka
ORD109036,11-07-2022,Blenders Pride,Brandy,Regular Brandy,Old Admiral,510.29,8,247.31,-10.16,Pune,West,Maharashtra
ORD109037,12-04-2025,Antiquity Blue,Beer,Mild Beer,Budweiser,486.67,9,630.18,-4.19,Bengaluru,South,Karnataka
ORD109038,08-08-2024,Bira 91,Vodka,Classic Vodka,Absolut Blue,2019.98,7,2035.85,15.98,Chennai,South,Tamil Nadu
ORD109039,10-05-2021,McDowell No.1,Vodka,Classic Vodka,Smirnoff No.21,1324.13,3,464.07,23.64,Delhi,North,Delhi
ORD109040,25-11-2021,Royal Stag,Whisky,Single Malt,Glenlivet 18,414.97,12,645.07,-12.16,Bengaluru,South,Karnataka
ORD109041,02-03-2024,Old Monk,Brandy,Cognac,Martell VS,1418.52,8,1702.98,-12.73,Howrah,East,West Bengal
ORD109042,27-04-2025,McDowell No.1,Rum,Dark Rum,Old Monk Gold Reserve,361.03,6,369.31,7.54,Madurai,South,Tamil Nadu
ORD109043,06-02-2024,McDowell No.1,Rum,Dark Rum,Old Monk Gold Reserve,914.21,6,936.77,11.89,Siliguri,East,West Bengal
ORD109044,22-05-2020,McDowell No.1,Whisky,Single Malt,Glenlivet 18,842.36,7,912.09,4.8,Nagpur,West,Maharashtra
ORD109045,15-12-2021,Royal Stag,Rum,Dark Rum,Captain Morgan,2331.31,11,1535.74,-0.87,Delhi,North,Delhi
ORD109046,23-03-2025,Budweiser,Whisky,Scotch,Glenfiddich 12,1917.59,8,1697.65,10.78,Bengaluru,South,Karnataka
ORD109047,06-11-2021,Antiquity Blue,Whisky,Blended,Imperial Blue,2189.29,5,984.84,-14.17,Coimbatore,South,Tamil Nadu
ORD109048,10-02-2024,Blenders Pride,Whisky,Blended,Royal Challenge,1181.8,3,407.91,-12.24,Mangalore,South,Karnataka
ORD109049,17-12-2020,Kingfisher,Vodka,Classic Vodka,Smirnoff No.21,2462.82,7,1645.93,12.06,Nagpur,West,Maharashtra
ORD109050,29-09-2021,Antiquity Blue,Rum,Dark Rum,McDowell’s Celebration,1832.87,11,2376.86,2.82,Pune,West,Maharashtra
ORD109051,02-11-2020,Old Monk,Rum,White Rum,Malibu,293.73,11,362.68,24.16,Delhi,North,Delhi
ORD109052,08-03-2023,Antiquity Blue,Rum,Dark Rum,Old Monk Gold Reserve,1157.02,2,204.56,-3.46,Mumbai,West,Maharashtra
ORD109053,18-06-2022,Budweiser,Vodka,Flavored Vodka,Absolut Raspberry,1833.85,10,1406.62,20.48,Coimbatore,South,Tamil Nadu
ORD109054,08-05-2024,McDowell No.1,Whisky,Single Malt,Paul John Brilliance,1247.4,10,804.72,13.62,Bengaluru,South,Karnataka
ORD109055,06-11-2024,Royal Stag,Brandy,Cognac,Remy Martin VSOP,1289.05,6,387.48,19.17,Kolkata,East,West Bengal
ORD109056,07-08-2024,Antiquity Blue,Rum,Dark Rum,Old Monk Gold Reserve,198.4,5,57.72,-7.87,Nagpur,West,Maharashtra
ORD109057,28-04-2021,Antiquity Blue,Vodka,Classic Vodka,Smirnoff No.21,1733.73,1,271.43,15.12,Mysuru,South,Karnataka
ORD109058,10-03-2022,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,1597.95,2,236.35,-12.53,Delhi,North,Delhi
ORD109059,15-07-2024,Antiquity Blue,Whisky,Single Malt,Glenlivet 18,289.73,4,124.74,7.95,Mysuru,South,Karnataka
ORD109060,23-02-2023,Bira 91,Vodka,Flavored Vodka,Smirnoff Green Apple,759.37,5,550.49,2.33,Jalandhar,North,Punjab
ORD109061,17-07-2021,McDowell No.1,Brandy,Regular Brandy,Old Admiral,1501.69,4,809.6,17.74,Bengaluru,South,Karnataka
ORD109062,18-04-2025,Bira 91,Beer,Mild Beer,Bira 91 Blonde,1294.67,3,446.9,-8.31,Mumbai,West,Maharashtra
ORD109063,11-02-2025,Budweiser,Beer,Strong Beer,Knock Out,1434.94,11,2086.47,4.38,Coimbatore,South,Tamil Nadu
ORD109064,12-10-2024,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,1522.05,2,218.09,-2.43,Chennai,South,Tamil Nadu
ORD109065,08-06-2022,Budweiser,Rum,White Rum,Bacardi Carta Blanca,209.13,1,11.6,17.47,Ludhiana,North,Punjab
ORD109066,23-06-2021,Antiquity Blue,Whisky,Blended,Imperial Blue,1934.76,2,427.71,16.83,Amritsar,North,Punjab
ORD109067,20-08-2021,Kingfisher,Beer,Mild Beer,Bira 91 Blonde,735.97,1,37.54,5.72,Pune,West,Maharashtra
